date,SHOCK_Index,VOL_Base_Index,MDI_Index,LEARN_Index,ESCAPE_Index,z_SHOCK_Index,z_VOL_Base_Index,z_MDI_Index,z_LEARN_Index,z_ESCAPE_Index
2022-10-02,0.0,0.8,15.4,1.4,18.4,-1.1488929539023098,-1.205394790313542,-0.42169767821025744,-0.765515071089763,-0.36250390814346034
2022-10-09,0.0,1.4,15.4,1.2,20.2,-1.1488929539023098,-1.1004956748883732,-0.42169767821025744,-0.7822814824731419,0.04855330438243769
2022-10-16,0.0,1.4,15.2,1.0,18.6,-1.1488929539023098,-1.1004956748883732,-0.45762127167252825,-0.7990478938565206,-0.31683088452947106
2022-10-23,0.0,1.4,15.8,1.0,18.2,-1.1488929539023098,-1.1004956748883732,-0.3498504912857162,-0.7990478938565206,-0.40817693175744885
2022-10-30,0.0,4.6,14.8,1.0,18.2,-1.1488929539023098,-0.5410337259541381,-0.5294684585970691,-0.7990478938565206,-0.40817693175744885
2022-11-06,0.0,13.2,15.4,1.2,17.4,-1.1488929539023098,0.9625202618066181,-0.42169767821025744,-0.7822814824731419,-0.5908690262134036
2022-11-13,0.0,13.2,15.8,1.0,16.8,-1.1488929539023098,0.9625202618066181,-0.3498504912857162,-0.7990478938565206,-0.727888097055369
2022-11-20,0.0,5.2,11.8,1.0,13.0,-1.1488929539023098,-0.436134610528969,-1.0683223605311278,-0.7990478938565206,-1.5956755457211536
2022-11-27,0.6,4.6,16.2,1.4,17.2,-1.0545565333254465,-0.5410337259541381,-0.2780033043611753,-0.765515071089763,-0.6365420498273922
2022-12-04,3.2,5.4,18.6,1.4,16.8,-0.6457653774923722,-0.4011682387205793,0.15307981718607205,-0.765515071089763,-0.727888097055369
2022-12-11,3.8,5.0,17.0,1.4,17.2,-0.551428956915509,-0.4711009823373587,-0.13430893051209286,-0.765515071089763,-0.6365420498273922
2022-12-18,2.0,2.6,10.0,1.4,12.8,-0.8344382186460988,-0.8906974440380349,-1.3916347016915633,-0.765515071089763,-1.6413485693351422
2022-12-25,1.6,2.2,8.8,1.2,12.6,-0.8973291656973409,-0.9606301876548142,-1.6071762624651866,-0.7822814824731419,-1.687021592949131
2023-01-01,2.2,6.2,11.8,1.4,16.4,-0.8029927451204777,-0.2613027514870206,-1.0683223605311278,-0.765515071089763,-0.8192341442833468
2023-01-08,3.0,6.6,13.8,2.0,17.8,-0.6772108510179933,-0.19137000787024133,-0.7090864259084221,-0.7152158369396266,-0.4995229789854258
2023-01-15,3.4,18.2,15.2,2.4,18.4,-0.6143199039667512,1.83667955701636,-0.45762127167252825,-0.681683014172869,-0.36250390814346034
2023-01-22,4.4,23.0,16.2,2.8,19.6,-0.4570925363386456,2.6758724804177128,-0.2780033043611753,-0.6481501914061115,-0.08846576645952778
2023-01-29,5.0,15.4,17.0,2.6,20.2,-0.36275611576178235,1.3471503516989047,-0.13430893051209286,-0.6649166027894904,0.04855330438243769
2023-02-05,5.8,11.0,17.8,2.8,18.4,-0.236974221659298,0.5778901719143318,0.009385443336989596,-0.6481501914061115,-0.36250390814346034
2023-02-12,5.4,8.6,16.4,2.8,18.6,-0.2998651687105401,0.15829371021365551,-0.24207971089890487,-0.6481501914061115,-0.31683088452947106
2023-02-19,4.8,7.0,16.0,3.4,18.4,-0.39420158928740345,-0.1214372642534619,-0.3139268978234458,-0.5978509572559751,-0.36250390814346034
2023-02-26,5.0,6.6,16.4,3.6,18.4,-0.36275611576178235,-0.19137000787024133,-0.24207971089890487,-0.5810845458725964,-0.36250390814346034
2023-03-05,4.8,6.6,16.6,3.2,19.2,-0.39420158928740345,-0.19137000787024133,-0.20615611743663378,-0.6146173686393539,-0.17981181368750557
2023-03-12,5.2,8.0,16.6,3.4,18.4,-0.33131064223616125,0.053394594788486516,-0.20615611743663378,-0.5978509572559751,-0.36250390814346034
2023-03-19,6.2,10.6,17.4,4.2,19.0,-0.17408327460805575,0.5079574282975523,-0.06246174358755195,-0.53078531172246,-0.22548483730149407
2023-03-26,6.4,9.6,17.6,6.2,18.6,-0.14263780108243462,0.33312556925560394,-0.02653815012528086,-0.3631211978886721,-0.31683088452947106
2023-04-02,6.2,8.6,16.2,6.4,18.6,-0.17408327460805575,0.15829371021365551,-0.2780033043611753,-0.3463547865052933,-0.31683088452947106
2023-04-09,6.4,7.0,16.0,5.2,19.8,-0.14263780108243462,-0.1214372642534619,-0.3139268978234458,-0.446953254805566,-0.04279274284553929
2023-04-16,6.6,8.4,18.6,5.8,19.8,-0.11119232755681363,0.12332733840526594,0.15307981718607205,-0.3966540206554297,-0.04279274284553929
2023-04-23,6.2,7.4,18.8,6.2,18.2,-0.17408327460805575,-0.05150452063668247,0.1890034106483425,-0.3631211978886721,-0.40817693175744885
2023-04-30,5.8,8.0,16.8,6.6,18.4,-0.236974221659298,0.053394594788486516,-0.1702325239743633,-0.3295883751219146,-0.36250390814346034
2023-05-07,5.8,7.6,15.8,6.0,18.4,-0.236974221659298,-0.01653814882829291,-0.3498504912857162,-0.3798876092720509,-0.36250390814346034
2023-05-14,5.8,6.2,14.8,6.4,19.8,-0.236974221659298,-0.2613027514870206,-0.5294684585970691,-0.3463547865052933,-0.04279274284553929
2023-05-21,5.2,6.6,15.0,5.8,16.8,-0.33131064223616125,-0.19137000787024133,-0.49354486513479867,-0.3966540206554297,-0.727888097055369
2023-05-28,4.6,5.8,13.0,5.4,17.0,-0.4256470628130246,-0.3312354951038,-0.8527807997575045,-0.4301868434221872,-0.6822150734413805
2023-06-04,4.6,6.2,13.4,6.6,17.2,-0.4256470628130246,-0.2613027514870206,-0.7809336128329633,-0.3295883751219146,-0.6365420498273922
2023-06-11,4.6,5.4,13.2,6.0,17.6,-0.4256470628130246,-0.4011682387205793,-0.8168572062952341,-0.3798876092720509,-0.5451960025994144
2023-06-18,4.0,5.0,13.8,6.2,17.2,-0.5199834833898879,-0.4711009823373587,-0.7090864259084221,-0.3631211978886721,-0.6365420498273922
2023-06-25,4.0,6.2,13.2,6.0,18.2,-0.5199834833898879,-0.2613027514870206,-0.8168572062952341,-0.3798876092720509,-0.40817693175744885
2023-07-02,3.4,4.6,12.6,5.4,16.2,-0.6143199039667512,-0.5410337259541381,-0.9246279866820457,-0.4301868434221872,-0.8649071678973353
2023-07-09,4.0,5.4,13.8,6.0,18.8,-0.5199834833898879,-0.4011682387205793,-0.7090864259084221,-0.3798876092720509,-0.27115786091548255
2023-07-16,3.6,4.4,14.6,6.0,18.4,-0.58287443044113,-0.5760000977625277,-0.56539205205934,-0.3798876092720509,-0.36250390814346034
2023-07-23,3.4,5.0,13.6,5.8,19.0,-0.6143199039667512,-0.4711009823373587,-0.7450100193706929,-0.3966540206554297,-0.22548483730149407
2023-07-30,3.4,4.8,14.0,6.0,18.6,-0.6143199039667512,-0.5060673541457484,-0.6731628324461516,-0.3798876092720509,-0.31683088452947106
2023-08-06,3.2,4.8,14.4,5.0,17.2,-0.6457653774923722,-0.5060673541457484,-0.6013156455216103,-0.46371966618894483,-0.6365420498273922
2023-08-13,3.4,4.2,13.2,6.2,17.4,-0.6143199039667512,-0.6109664695709174,-0.8168572062952341,-0.3631211978886721,-0.5908690262134036
2023-08-20,3.6,4.4,13.8,5.0,16.8,-0.58287443044113,-0.5760000977625277,-0.7090864259084221,-0.46371966618894483,-0.727888097055369
2023-08-27,4.2,4.2,15.0,5.2,17.4,-0.4885380098642667,-0.6109664695709174,-0.49354486513479867,-0.446953254805566,-0.5908690262134036
2023-09-03,4.0,3.8,14.6,4.6,16.0,-0.5199834833898879,-0.6808992131876969,-0.56539205205934,-0.49725248895570245,-0.9105801915113239
2023-09-10,4.6,5.0,15.6,5.0,17.4,-0.4256470628130246,-0.4711009823373587,-0.385774084747987,-0.46371966618894483,-0.5908690262134036
2023-09-17,4.8,4.0,16.8,5.0,18.8,-0.39420158928740345,-0.6459328413793072,-0.1702325239743633,-0.46371966618894483,-0.27115786091548255
2023-09-24,5.2,4.8,16.0,5.2,18.0,-0.33131064223616125,-0.5060673541457484,-0.3139268978234458,-0.446953254805566,-0.45384995537143735
2023-10-01,4.6,4.8,15.8,4.8,18.4,-0.4256470628130246,-0.5060673541457484,-0.3498504912857162,-0.48048607757232364,-0.36250390814346034
2023-10-08,4.8,4.4,15.2,4.6,17.6,-0.39420158928740345,-0.5760000977625277,-0.45762127167252825,-0.49725248895570245,-0.5451960025994144
2023-10-15,5.0,6.2,16.2,5.0,18.0,-0.36275611576178235,-0.2613027514870206,-0.2780033043611753,-0.46371966618894483,-0.45384995537143735
2023-10-22,5.2,4.8,16.6,4.8,17.6,-0.33131064223616125,-0.5060673541457484,-0.20615611743663378,-0.48048607757232364,-0.5451960025994144
2023-10-29,4.8,5.2,15.8,4.6,17.2,-0.39420158928740345,-0.436134610528969,-0.3498504912857162,-0.49725248895570245,-0.6365420498273922
2023-11-05,5.4,5.4,17.0,5.0,17.8,-0.2998651687105401,-0.4011682387205793,-0.13430893051209286,-0.46371966618894483,-0.4995229789854258
2023-11-12,5.8,5.6,18.0,5.4,18.8,-0.236974221659298,-0.36620186691218976,0.04530903679926005,-0.4301868434221872,-0.27115786091548255
2023-11-19,5.0,3.2,13.2,5.6,13.0,-0.36275611576178235,-0.7857983286128658,-0.8168572062952341,-0.4134204320388085,-1.5956755457211536
2023-11-26,5.8,5.0,18.2,7.0,17.6,-0.236974221659298,-0.4711009823373587,0.0812326302615305,-0.29605555235515696,-0.5451960025994144
2023-12-03,6.0,5.6,19.0,6.2,17.4,-0.20552874813367686,-0.36620186691218976,0.22492700411061298,-0.3631211978886721,-0.5908690262134036
2023-12-10,5.8,5.0,17.8,5.4,17.8,-0.236974221659298,-0.4711009823373587,0.009385443336989596,-0.4301868434221872,-0.4995229789854258
2023-12-17,3.8,3.4,11.8,5.2,14.6,-0.551428956915509,-0.7508319568044762,-1.0683223605311278,-0.446953254805566,-1.2302913568092446
2023-12-24,2.8,3.0,9.4,4.6,11.8,-0.7086563245436145,-0.8207647004212555,-1.4994054820783749,-0.49725248895570245,-1.8697136874050855
2023-12-31,3.4,4.6,12.4,5.8,17.0,-0.6143199039667512,-0.5410337259541381,-0.9605515801443162,-0.3966540206554297,-0.6822150734413805
2024-01-07,4.4,8.8,14.6,6.0,18.6,-0.4570925363386456,0.19326008202204537,-0.56539205205934,-0.3798876092720509,-0.31683088452947106
2024-01-14,4.6,9.2,15.0,6.0,18.4,-0.4256470628130246,0.2631928256388245,-0.49354486513479867,-0.3798876092720509,-0.36250390814346034
2024-01-21,5.2,10.2,17.2,6.6,21.0,-0.33131064223616125,0.4380246846807729,-0.09838533704982241,-0.3295883751219146,0.23124539883839246
2024-01-28,5.4,10.6,17.0,6.6,20.6,-0.2998651687105401,0.5079574282975523,-0.13430893051209286,-0.3295883751219146,0.13989935161041547
2024-02-04,5.6,9.0,18.6,6.4,21.2,-0.2684196951849191,0.22822645383043494,0.15307981718607205,-0.3463547865052933,0.27691842245238096
2024-02-11,6.4,7.2,17.4,6.8,19.4,-0.14263780108243462,-0.08647089244507218,-0.06246174358755195,-0.31282196373853577,-0.1341387900735171
2024-02-18,6.4,6.8,18.0,7.4,20.6,-0.14263780108243462,-0.15640363606185162,0.04530903679926005,-0.26252272958839934,0.13989935161041547
2024-02-25,6.2,7.4,17.4,7.4,19.8,-0.17408327460805575,-0.05150452063668247,-0.06246174358755195,-0.26252272958839934,-0.04279274284553929
2024-03-03,6.0,6.2,18.0,7.2,19.6,-0.20552874813367686,-0.2613027514870206,0.04530903679926005,-0.27928914097177815,-0.08846576645952778
2024-03-10,5.8,6.4,16.6,7.2,19.8,-0.236974221659298,-0.22633637967863088,-0.20615611743663378,-0.27928914097177815,-0.04279274284553929
2024-03-17,5.8,5.4,16.8,7.0,19.2,-0.236974221659298,-0.4011682387205793,-0.1702325239743633,-0.29605555235515696,-0.17981181368750557
2024-03-24,5.8,5.4,17.2,7.4,20.2,-0.236974221659298,-0.4011682387205793,-0.09838533704982241,-0.26252272958839934,0.04855330438243769
2024-03-31,5.6,5.6,17.4,6.8,19.0,-0.2684196951849191,-0.36620186691218976,-0.06246174358755195,-0.31282196373853577,-0.22548483730149407
2024-04-07,6.2,5.6,17.6,6.6,20.0,-0.17408327460805575,-0.36620186691218976,-0.02653815012528086,-0.3295883751219146,0.002880280768449198
2024-04-14,6.0,6.4,20.0,7.0,20.6,-0.20552874813367686,-0.22633637967863088,0.4045449714219659,-0.29605555235515696,0.13989935161041547
2024-04-21,6.2,5.4,21.2,7.6,19.2,-0.17408327460805575,-0.4011682387205793,0.6200865321955893,-0.2457563182050206,-0.17981181368750557
2024-04-28,6.2,6.6,20.0,6.6,18.8,-0.17408327460805575,-0.19137000787024133,0.4045449714219659,-0.3295883751219146,-0.27115786091548255
2024-05-05,5.8,5.6,16.8,6.8,19.2,-0.236974221659298,-0.36620186691218976,-0.1702325239743633,-0.31282196373853577,-0.17981181368750557
2024-05-12,6.6,7.4,16.0,8.4,17.8,-0.11119232755681363,-0.05150452063668247,-0.3139268978234458,-0.1786906726715054,-0.4995229789854258
2024-05-19,6.0,6.0,15.0,7.2,17.2,-0.20552874813367686,-0.29626912329541033,-0.49354486513479867,-0.27928914097177815,-0.6365420498273922
2024-05-26,5.2,5.2,13.8,7.2,16.6,-0.33131064223616125,-0.436134610528969,-0.7090864259084221,-0.27928914097177815,-0.7735611206693576
2024-06-02,5.8,5.2,14.8,7.4,18.6,-0.236974221659298,-0.436134610528969,-0.5294684585970691,-0.26252272958839934,-0.31683088452947106
2024-06-09,5.2,5.0,14.6,7.2,18.2,-0.33131064223616125,-0.4711009823373587,-0.56539205205934,-0.27928914097177815,-0.40817693175744885
2024-06-16,4.4,5.0,14.6,6.8,17.2,-0.4570925363386456,-0.4711009823373587,-0.56539205205934,-0.31282196373853577,-0.6365420498273922
2024-06-23,4.4,5.4,15.2,7.2,18.0,-0.4570925363386456,-0.4011682387205793,-0.45762127167252825,-0.27928914097177815,-0.45384995537143735
2024-06-30,3.8,4.4,13.2,5.8,15.8,-0.551428956915509,-0.5760000977625277,-0.8168572062952341,-0.3966540206554297,-0.9562532151253124
2024-07-07,4.0,5.0,13.6,6.4,19.0,-0.5199834833898879,-0.4711009823373587,-0.7450100193706929,-0.3463547865052933,-0.22548483730149407
2024-07-14,4.0,4.8,14.8,6.0,18.0,-0.5199834833898879,-0.5060673541457484,-0.5294684585970691,-0.3798876092720509,-0.45384995537143735
2024-07-21,4.2,4.8,14.2,6.4,18.0,-0.4885380098642667,-0.5060673541457484,-0.6372392389838811,-0.3463547865052933,-0.45384995537143735
2024-07-28,4.2,5.4,14.0,5.6,18.0,-0.4885380098642667,-0.4011682387205793,-0.6731628324461516,-0.4134204320388085,-0.45384995537143735
2024-08-04,4.2,6.2,13.8,6.6,18.2,-0.4885380098642667,-0.2613027514870206,-0.7090864259084221,-0.3295883751219146,-0.40817693175744885
2024-08-11,4.8,6.2,13.6,6.2,18.6,-0.39420158928740345,-0.2613027514870206,-0.7450100193706929,-0.3631211978886721,-0.31683088452947106
2024-08-18,6.2,6.6,15.2,6.6,19.0,-0.17408327460805575,-0.19137000787024133,-0.45762127167252825,-0.3295883751219146,-0.22548483730149407
2024-08-25,6.2,5.8,16.0,6.6,18.6,-0.17408327460805575,-0.3312354951038,-0.3139268978234458,-0.3295883751219146,-0.31683088452947106
2024-09-01,6.2,5.6,16.4,6.8,18.0,-0.17408327460805575,-0.36620186691218976,-0.24207971089890487,-0.31282196373853577,-0.45384995537143735
2024-09-08,7.4,6.0,18.0,6.4,18.8,0.014589566545670866,-0.29626912329541033,0.04530903679926005,-0.3463547865052933,-0.27115786091548255
2024-09-15,7.8,6.8,19.8,7.2,20.2,0.07748051359691298,-0.15640363606185162,0.3686213779596954,-0.27928914097177815,0.04855330438243769
2024-09-22,8.2,6.6,18.8,7.2,18.6,0.1403714606481551,-0.19137000787024133,0.1890034106483425,-0.27928914097177815,-0.31683088452947106
2024-09-29,7.4,6.8,18.2,7.4,17.8,0.014589566545670866,-0.15640363606185162,0.0812326302615305,-0.26252272958839934,-0.4995229789854258
2024-10-06,7.6,5.6,17.6,6.8,17.8,0.046035040071291854,-0.36620186691218976,-0.02653815012528086,-0.31282196373853577,-0.4995229789854258
2024-10-13,7.8,6.0,17.4,7.0,17.8,0.07748051359691298,-0.29626912329541033,-0.06246174358755195,-0.29605555235515696,-0.4995229789854258
2024-10-20,8.4,6.8,19.4,8.8,18.2,0.17181693417377636,-0.15640363606185162,0.2967741910351539,-0.14515784990474778,-0.40817693175744885
2024-10-27,8.4,6.6,18.6,7.6,18.4,0.17181693417377636,-0.19137000787024133,0.15307981718607205,-0.2457563182050206,-0.36250390814346034
2024-11-03,7.8,6.6,18.6,7.2,17.4,0.07748051359691298,-0.19137000787024133,0.15307981718607205,-0.27928914097177815,-0.5908690262134036
2024-11-10,9.0,7.0,19.0,8.4,20.0,0.26615335475063956,-0.1214372642534619,0.22492700411061298,-0.1786906726715054,0.002880280768449198
2024-11-17,9.6,7.0,22.0,8.6,19.4,0.3604897753275028,-0.1214372642534619,0.7637809060446717,-0.16192426128812668,-0.1341387900735171
2024-11-24,6.2,4.4,15.2,6.4,14.4,-0.17408327460805575,-0.5760000977625277,-0.45762127167252825,-0.3463547865052933,-1.275964380423233
2024-12-01,9.4,6.4,21.6,8.4,18.6,0.3290443018018818,-0.22633637967863088,0.6919337191201308,-0.1786906726715054,-0.31683088452947106
2024-12-08,11.6,7.0,21.0,8.4,18.8,0.6749445105837137,-0.1214372642534619,0.5841629387333188,-0.1786906726715054,-0.27115786091548255
2024-12-15,8.4,6.0,15.2,8.2,16.4,0.17181693417377636,-0.29626912329541033,-0.45762127167252825,-0.19545708405488427,-0.8192341442833468
2024-12-22,5.6,4.4,10.0,7.4,12.8,-0.2684196951849191,-0.5760000977625277,-1.3916347016915633,-0.26252272958839934,-1.6413485693351422
2024-12-29,5.4,5.8,12.2,8.0,16.4,-0.2998651687105401,-0.3312354951038,-0.996475173606587,-0.212223495438263,-0.8192341442833468
2025-01-05,8.2,7.4,15.4,9.6,18.6,0.1403714606481551,-0.05150452063668247,-0.42169767821025744,-0.07809220437123272,-0.31683088452947106
2025-01-12,9.0,9.0,17.8,10.2,19.4,0.26615335475063956,0.22822645383043494,0.009385443336989596,-0.027792970221096384,-0.1341387900735171
2025-01-19,10.2,10.2,16.2,10.8,20.2,0.45482619590436607,0.4380246846807729,-0.2780033043611753,0.0225062639290401,0.04855330438243769
2025-01-26,12.0,9.4,19.8,12.0,28.0,0.7378354576349561,0.29815919744721436,0.3686213779596954,0.12310473222931277,1.8298012253279954
2025-02-02,12.0,10.8,20.4,11.0,27.0,0.7378354576349561,0.5429238001059422,0.4763921583465068,0.039272675312418834,1.601436107258052
2025-02-09,11.8,10.2,19.6,11.8,21.4,0.7063899841093351,0.4380246846807729,0.332697784497425,0.10633832084593405,0.32259144606636947
2025-02-16,12.0,9.4,21.4,13.2,22.4,0.7378354576349561,0.29815919744721436,0.6560101256578597,0.22370320052958545,0.5509565641363127
2025-02-23,12.6,11.2,21.8,13.2,22.2,0.8321718782118193,0.6128565437227214,0.7278573125824013,0.22370320052958545,0.5052835405223243
2025-03-02,12.4,9.8,21.6,11.4,22.2,0.8007264046861983,0.3680919410639938,0.6919337191201308,0.07280549807917644,0.5052835405223243
2025-03-09,12.0,9.0,20.8,11.4,21.4,0.7378354576349561,0.22822645383043494,0.5482393452710483,0.07280549807917644,0.32259144606636947
2025-03-16,11.8,9.4,20.2,11.6,21.2,0.7063899841093351,0.29815919744721436,0.44046856488423636,0.08957190946255517,0.27691842245238096
2025-03-23,12.4,9.2,20.0,11.8,20.6,0.8007264046861983,0.2631928256388245,0.4045449714219659,0.10633832084593405,0.13989935161041547
2025-03-30,13.8,11.0,20.6,11.8,22.6,1.020844719365546,0.5778901719143318,0.5123157518087779,0.10633832084593405,0.5966295877503021
2025-04-06,15.0,11.6,21.8,12.2,21.6,1.2095175605192725,0.6827892873395007,0.7278573125824013,0.1398711436126915,0.36826446968035875
2025-04-13,13.8,10.0,20.0,12.6,19.8,1.020844719365546,0.40305831287238336,0.4045449714219659,0.1734039663794491,-0.04279274284553929
2025-04-20,14.4,10.8,21.2,12.2,19.0,1.1151811399424092,0.5429238001059422,0.6200865321955893,0.1398711436126915,-0.22548483730149407
2025-04-27,15.6,11.2,22.0,13.0,20.4,1.3038539810961358,0.6128565437227214,0.7637809060446717,0.20693678914620672,0.09422632799642618
2025-05-04,14.8,11.8,20.6,13.2,20.0,1.1780720869936514,0.7177556591478906,0.5123157518087779,0.22370320052958545,0.002880280768449198
2025-05-11,15.0,11.8,17.8,13.6,19.4,1.2095175605192725,0.7177556591478906,0.009385443336989596,0.25723602329634304,-0.1341387900735171
2025-05-18,14.2,11.8,16.8,13.4,18.4,1.083735666416788,0.7177556591478906,-0.1702325239743633,0.24046961191296434,-0.36250390814346034
2025-05-25,14.0,14.0,15.4,15.0,17.6,1.052290192891167,1.102385749040177,-0.42169767821025744,0.3746009029799946,-0.5451960025994144
2025-06-01,14.6,13.6,16.8,19.2,19.0,1.1466266134680303,1.0324530054233976,-0.1702325239743633,0.7266955420309491,-0.22548483730149407
2025-06-08,15.6,14.4,18.0,24.4,20.6,1.3038539810961358,1.1723184926569563,0.04530903679926005,1.1626222379987976,0.13989935161041547
