,SHOCK_Index,VOL_Base_Index,MDI_Index,LEARN_Index,ESCAPE_Index,IIP_sa,INFL_sa,EXR,l_SHOCK_Index,l_VOL_Base_Index,l_MDI_Index,l_LEARN_Index,l_ESCAPE_Index,l_INFL_sa,l_IIP_sa,l_EXR
2022-10-23,0.0,26.4,22.8,22.0,20.8,164.67794550067987,0.0941951274615382,24830.0,0.0,3.3105430133940246,3.169685580677429,3.1354942159291497,3.0819099697950434,0.0941951274615382,5.103991721117541,10.119807878502213
2022-10-30,0.0,21.4,23.6,25.0,22.2,163.90960269764955,0.0941064837392202,24860.0,0.0,3.109060958860994,3.202746442938317,3.258096538021482,3.1441522786722644,0.0941064837392202,5.099315072792831,10.121015365064702
2022-11-06,0.0,20.6,22.8,20.2,20.6,163.14125989461925,0.0940180066990592,24865.0,0.0,3.0726933146901194,3.169685580677429,3.054001181677967,3.0726933146901194,0.0940180066990592,5.094616450624391,10.12121647114884
2022-11-13,0.0,12.2,17.6,14.0,18.6,162.50635222416471,0.0283344860890544,24805.0,0.0,2.580216829592325,2.9231615807191558,2.70805020110221,2.975529566236472,0.0283344860890544,5.0907170916160185,10.11880052473515
2022-11-20,0.0,9.2,16.6,12.2,14.4,161.87144455371018,0.0283264599322041,24833.0,0.0,2.322387720290225,2.8678989020441064,2.580216829592325,2.7343675094195836,0.0283264599322041,5.086802468065622,10.119928692790662
2022-11-27,0.0,10.6,14.6,12.6,16.6,161.23653688325564,0.0283184383210954,24500.0,0.0,2.451005098112319,2.747270914255491,2.6100697927420065,2.8678989020441064,0.0283184383210954,5.08287245999335,10.106428396532818
2022-12-04,0.2,9.2,15.4,14.0,16.4,160.6016292128011,0.0283104212519313,23780.0,0.18232155679395465,2.322387720290225,2.797281334830153,2.70805020110221,2.856470206220483,0.0283104212519313,5.0789269459991955,10.076600170244772
2022-12-11,0.2,12.4,17.8,17.6,17.6,155.31052690365192,0.1533921708079422,23500.0,0.18232155679395465,2.5952547069568657,2.9338568698359038,2.9231615807191558,2.9231615807191558,0.1533921708079422,5.045426512169378,10.06475570013225
2022-12-18,0.2,13.2,23.2,23.4,18.8,150.0194245945027,0.1531572395933933,23630.0,0.18232155679395465,2.653241964607215,3.186352633162641,3.1945831322991562,2.9856819377004897,0.1531572395933933,5.01076478300889,10.070272370180954
2022-12-25,0.2,12.0,19.2,24.0,20.6,144.72832228535353,0.1529230269066595,23600.0,0.18232155679395465,2.5649493574615367,3.005682604407159,3.2188758248682006,3.0726933146901194,0.1529230269066595,4.974858345551326,10.069001991013701
2023-01-01,0.2,9.2,17.8,14.8,16.4,139.43721997620435,0.1526895294564623,23475.0,0.18232155679395465,2.322387720290225,2.9338568698359038,2.760009940032921,2.856470206220483,0.1526895294564623,4.93761446395195,10.063691304076464
2023-01-08,0.4,2.4,13.8,8.8,16.4,143.701062633547,-0.0203549289003457,23438.0,0.33647223662121295,1.2237754316221157,2.6946271807700692,2.2823823856765264,2.856470206220483,-0.0203549289003457,4.967735187863115,10.062113915818548
2023-01-15,0.2,0.0,10.4,4.8,20.8,147.96490529088967,-0.0203590729751845,23440.0,0.18232155679395465,0.0,2.4336133554004498,1.7578579175523736,3.0819099697950434,-0.0203590729751845,4.996975119232294,10.06219924369095
2023-01-22,0.6,0.0,14.4,5.8,15.2,152.22874794823232,-0.0203632187377289,23440.0,0.4700036292457356,0.0,2.7343675094195836,1.916922612182061,2.785011242238338,-0.0203632187377289,5.025384310299984,10.06219924369095
2023-01-29,5.4,5.4,14.0,10.8,25.6,156.492590605575,-0.0203673661890779,23449.0,1.8562979903656263,1.8562979903656263,2.70805020110221,2.468099531471619,3.2809112157876537,-0.0203673661890779,5.053008664486105,10.062583129041906
2023-02-05,4.2,13.2,16.2,12.4,22.6,160.75643326291765,-0.0203715153301864,23560.0,1.6486586255873816,2.653241964607215,2.8449093838194073,2.5952547069568657,3.1612467120315646,-0.0203715153301864,5.079890382615026,10.067305637765523
2023-02-12,2.0,8.6,16.0,12.6,21.2,158.2558199179293,-0.0669653320474417,23680.0,1.0986122886681098,2.2617630984737906,2.833213344056216,2.6100697927420065,3.100092288878234,-0.0669653320474417,5.064212837080609,10.072386088997941
2023-02-19,1.6,15.2,22.6,14.6,24.0,155.75520657294095,-0.0670102056541499,23815.0,0.9555114450274363,2.785011242238338,3.1612467120315646,2.747270914255491,3.2188758248682006,-0.0670102056541499,5.048285586148574,10.07807091323496
2023-02-26,1.2,7.2,20.8,15.2,27.2,153.2545932279526,-0.0670551394409968,23700.0,0.7884573603642702,2.1041341542702074,3.0819099697950434,2.785011242238338,3.339321977944068,-0.0670551394409968,5.032100546490836,10.073230327123223
2023-03-05,1.0,9.4,21.8,17.8,24.2,150.75397988296425,-0.0671001335291077,23680.0,0.6931471805599453,2.341805806147327,3.126760535960395,2.9338568698359038,3.2268439945173775,-0.0671001335291077,5.01564923580915,10.072386088997941
2023-03-12,1.0,11.8,28.6,20.2,26.2,149.65067605137918,0.0504672336976153,23560.0,0.6931471805599453,2.5494451709255714,3.3877743613300146,3.054001181677967,3.3032169733019514,0.0504672336976153,5.008303751838649,10.067305637765523
2023-03-19,1.0,9.6,24.0,18.6,28.6,148.5473722197941,0.050441777128074,23490.0,0.6931471805599453,2.3608540011180215,3.2188758248682006,2.975529566236472,3.3877743613300146,0.050441777128074,5.000903912218625,10.064330077652958
2023-03-26,1.0,13.8,22.8,17.4,27.4,147.44406838820902,0.050416346227089,23470.0,0.6931471805599453,2.6946271807700692,3.169685580677429,2.91235066461494,3.3463891451671604,0.050416346227089,4.993448906498298,10.063478288845069
2023-04-02,1.0,8.8,21.4,17.2,24.0,146.34076455662395,0.0503909409558245,23451.0,0.6931471805599453,2.2823823856765264,3.109060958860994,2.9014215940827497,3.2188758248682006,0.0503909409558245,4.985937905964745,10.06266841688844
2023-04-09,1.0,10.2,23.2,17.2,24.0,145.63578568133258,0.0244680714828193,23440.0,0.6931471805599453,2.4159137783010487,3.186352633162641,2.9014215940827497,3.2188758248682006,0.0244680714828193,4.981108886341821,10.06219924369095
