,SHOCK_Index,VOL_Base_Index,MDI_Index,LEARN_Index,ESCAPE_Index,IIP_sa,INFL_sa,EXR,l_SHOCK_Index,l_VOL_Base_Index,l_MDI_Index,l_LEARN_Index,l_ESCAPE_Index,l_INFL_sa,l_IIP_sa,l_EXR
2022-04-10,0.0,0.0,15.8,1.0,19.2,101.12965557631604,0.2267192079857372,110.15534,0.0,0.0,2.8213788864092133,0.6931471805599453,3.005682604407159,0.2267192079857372,4.616403412156436,4.701891551419612
2022-04-17,0.0,0.0,17.2,0.8,20.8,101.09974202827554,0.226206354729852,111.02084,0.0,0.0,2.9014215940827497,0.5877866649021191,3.0819099697950434,0.226206354729852,4.616107574374066,4.709717931437679
2022-04-24,0.0,0.4,17.8,1.0,19.2,101.06982848023505,0.2256958164506883,111.51188,0.0,0.33647223662121295,2.9338568698359038,0.6931471805599453,3.005682604407159,0.2256958164506883,4.615811649045803,4.714131132309638
2022-05-01,0.0,0.8,18.0,0.8,19.4,101.03991493219452,0.2251875775091116,113.7064,0.0,0.5877866649021191,2.9444389791664403,0.5877866649021191,3.0155349008501706,0.2251875775091116,4.615515636119816,4.733619687650806
2022-05-08,0.0,2.6,16.2,0.6,18.8,101.00843721876214,0.2207533577539111,114.46302,0.0,1.2809338454620642,2.8449093838194073,0.4700036292457356,2.9856819377004897,0.2207533577539111,4.6152040501716804,4.740251801396121
2022-05-15,0.0,1.8,13.8,0.8,18.6,100.97695950532972,0.2202671107110143,115.30248000000002,0.0,1.0296194171811581,2.6946271807700692,0.5877866649021191,2.975529566236472,0.2202671107110143,4.6148923671074815,4.747558936150374
2022-05-22,0.0,2.4,13.2,1.2,17.0,100.94548179189734,0.2197830010447488,114.43122,0.0,1.2237754316221157,2.653241964607215,0.7884573603642702,2.8903717578961645,0.2197830010447488,4.614580586866661,4.739973943812595
2022-05-29,0.0,2.0,12.6,1.0,17.0,100.91400407846491,0.2193010146933627,113.01604,0.0,1.0986122886681098,2.6100697927420065,0.6931471805599453,2.8903717578961645,0.2193010146933627,4.614268709388604,4.727529755541487
2022-06-05,0.0,2.6,13.4,0.6,18.0,100.88252636503252,0.2188211377179616,112.765225,0.0,1.2809338454620642,2.667228206581955,0.4700036292457356,2.9444389791664403,0.2188211377179616,4.61395673461264,4.725308002526042
2022-06-12,0.0,3.4,13.6,1.0,18.0,100.90703815085956,0.0114481877036221,113.45428,0.0,1.4816045409242156,2.681021528714291,0.6931471805599453,2.9444389791664403,0.0114481877036221,4.614199678651955,4.731399936384675
2022-06-19,0.0,1.6,13.2,0.6,19.6,100.93154993668658,0.0114468772436149,115.85764,0.0,0.9555114450274363,2.653241964607215,0.4700036292457356,3.0252910757955354,0.0114468772436149,4.6144425636838,4.752362196049661
2022-06-26,0.0,1.8,13.2,0.8,18.4,100.9560617225136,0.0114455670836344,115.234625,0.0,1.0296194171811581,2.653241964607215,0.5877866649021191,2.9652730660692823,0.0114455670836344,4.61468538973683,4.746970267337521
2022-07-03,0.0,1.2,12.6,0.6,17.0,100.98057350834064,0.0114442572234807,115.39616,0.0,0.7884573603642702,2.6100697927420065,0.4700036292457356,2.8903717578961645,0.0114442572234807,4.6149281568396825,4.748371077957097
2022-07-10,0.2,1.6,13.4,0.8,19.0,100.9617839250073,0.021093554231033,117.5703,0.18232155679395465,0.9555114450274363,2.667228206581955,0.5877866649021191,2.995732273553991,0.021093554231033,4.614742068258502,4.767036452547739
2022-07-17,0.0,1.4,14.0,0.8,19.2,100.94299434167397,0.0210891057890627,118.48546000000002,0.0,0.8754687373538999,2.70805020110221,0.5877866649021191,3.005682604407159,0.0210891057890627,4.614555945041915,4.774790252624933
2022-07-24,0.0,1.8,14.2,1.0,19.2,100.92420475834062,0.0210846592229696,117.20286000000002,0.0,1.0296194171811581,2.7212954278522306,0.6931471805599453,3.005682604407159,0.0210846592229696,4.614369787177028,4.763906279575546
2022-07-31,0.2,2.4,13.8,1.0,18.8,100.90541517500728,0.0210802145315769,116.97414,0.18232155679395465,1.2237754316221157,2.6946271807700692,0.6931471805599453,2.9856819377004897,0.0210802145315769,4.614183594650938,4.761952884726964
2022-08-07,0.2,1.4,13.2,0.8,18.6,100.88662559167396,0.0210757717136855,116.49877999999998,0.18232155679395465,0.8754687373538999,2.653241964607215,0.5877866649021191,2.975529566236472,0.0210757717136855,4.613997367450735,4.757880800847918
2022-08-14,0.2,1.2,13.4,1.0,19.4,100.95316283125727,0.0904613645889673,115.89782,0.18232155679395465,0.7884573603642702,2.667228206581955,0.6931471805599453,3.0155349008501706,0.0904613645889673,4.614656674939248,4.752708940850431
2022-08-21,0.2,1.2,13.6,1.2,18.6,101.0197000708406,0.0903796059640971,117.26962,0.18232155679395465,0.7884573603642702,2.681021528714291,0.7884573603642702,2.975529566236472,0.0903796059640971,4.615315548027784,4.764475728082288
2022-08-28,0.2,1.0,14.2,1.0,17.8,101.08623731042394,0.0902979949920279,118.73206,0.18232155679395465,0.6931471805599453,2.7212954278522306,0.6931471805599453,2.9338568698359038,0.0902979949920279,4.615973987288395,4.776869357817762
2022-09-04,0.2,1.0,13.0,1.0,17.6,101.15277455000728,0.0902165312731462,119.29374,0.18232155679395465,0.6931471805599453,2.6390573296152584,0.6931471805599453,2.9231615807191558,0.0902165312731462,4.616631993292004,4.781588854969374
2022-09-11,0.2,0.8,15.0,1.0,18.8,101.23329402632088,0.1312316041850447,120.1175,0.18232155679395465,0.5877866649021191,2.772588722239781,0.6931471805599453,2.9856819377004897,0.1312316041850447,4.617427695102196,4.788470430377734
2022-09-18,0.2,1.0,14.6,1.0,18.4,101.3138135026345,0.1310596125530416,119.76516,0.18232155679395465,0.6931471805599453,2.747270914255491,0.6931471805599453,2.9652730660692823,0.1310596125530416,4.6182227642743765,4.785532825355535
2022-09-25,0.0,0.8,14.8,1.0,16.2,101.39433297894811,0.1308880711540894,121.62458,0.0,0.5877866649021191,2.760009940032921,0.6931471805599453,2.8449093838194073,0.1308880711540894,4.619017201813726,4.800939087262797
2022-10-02,0.0,0.8,15.4,1.4,18.4,101.47485245526175,0.1307169782226447,124.10498,0.0,0.5877866649021191,2.797281334830153,0.8754687373538999,2.9652730660692823,0.1307169782226447,4.619811008723035,4.821127820333701
2022-10-09,0.0,1.4,15.4,1.2,20.2,101.43036148643893,0.0551744372601081,122.79592,0.0,0.8754687373538999,2.797281334830153,0.7884573603642702,3.054001181677967,0.0551744372601081,4.6193724692821645,4.810523790405387
2022-10-16,0.0,1.4,15.2,1.0,18.6,101.38587051761608,0.0551440118618851,124.1455,0.0,0.8754687373538999,2.785011242238338,0.6931471805599453,2.975529566236472,0.0551440118618851,4.618933737440074,4.821454264821219
2022-10-23,0.0,1.4,15.8,1.0,18.2,101.34137954879324,0.055113620000724,123.57622,0.0,0.8754687373538999,2.8213788864092133,0.6931471805599453,2.954910279033736,0.055113620000724,4.618494813027864,4.816858131691326
2022-10-30,0.0,4.6,14.8,1.0,18.2,101.2968885799704,0.0550832616212471,122.10518,0.0,1.7227665977411035,2.760009940032921,0.6931471805599453,2.954910279033736,0.0550832616212471,4.618055695876414,4.804882804459201
2022-11-06,0.0,13.2,15.4,1.2,17.4,101.25239761114754,0.0550529366680985,122.9872,0.0,2.653241964607215,2.797281334830153,0.7884573603642702,2.91235066461494,0.0550529366680985,4.617616385816378,4.812080284916625
2022-11-13,0.0,13.2,15.8,1.0,16.8,100.95516462928566,0.0200547423339303,120.68345,0.0,2.653241964607215,2.8213788864092133,0.6931471805599453,2.8791984572980396,0.0200547423339303,4.614676503720493,4.793171001883557
2022-11-20,0.0,5.2,11.8,1.0,13.0,100.65793164742377,0.0200507212134715,117.90348,0.0,1.824549292051046,2.5494451709255714,0.6931471805599453,2.6390573296152584,0.0200507212134715,4.611727953227543,4.769866323647161
2022-11-27,0.6,4.6,16.2,1.4,17.2,100.36069866556188,0.0200467017051897,118.300075,0.4700036292457356,1.7227665977411035,2.8449093838194073,0.8754687373538999,2.9014215940827497,0.0200467017051897,4.6087706830678705,4.773224404965544
2022-12-04,3.2,5.4,18.6,1.4,16.8,100.0634656837,0.0200426838081524,117.49056,1.4350845252893227,1.8562979903656263,2.975529566236472,0.8754687373538999,2.8791984572980396,0.0200426838081524,4.605804641515611,4.766357989931217
2022-12-11,3.8,5.0,17.0,1.4,17.2,100.33669434877623,0.1979783803081058,117.03362,1.5686159179138452,1.791759469228055,2.8903717578961645,0.8754687373538999,2.9014215940827497,0.1979783803081058,4.608531474012491,4.76246124394788
2022-12-18,2.0,2.6,10.0,1.4,12.8,100.60992301385248,0.1975872003691092,116.4522,1.0986122886681098,1.2809338454620642,2.3978952727983707,0.8754687373538999,2.624668592163159,0.1975872003691092,4.611250891109873,4.757480888380319
2022-12-25,1.6,2.2,8.8,1.2,12.6,100.88315167892873,0.197197563224738,116.40632,0.9555114450274363,1.1631508098056809,2.2823823856765264,0.7884573603642702,2.6100697927420065,0.197197563224738,4.613962933029558,4.757086829356035
2023-01-01,2.2,6.2,11.8,1.4,16.4,101.15638034400496,0.1968094597659009,115.98805,1.1631508098056809,1.9740810260220096,2.5494451709255714,0.8754687373538999,2.856470206220483,0.1968094597659009,4.616667639666979,4.753487168558345
2023-01-08,3.0,6.6,13.8,2.0,17.8,101.04480539820077,0.0177500083304638,116.37465,1.3862943611198906,2.028148247292285,2.6946271807700692,1.0986122886681098,2.9338568698359038,0.0177500083304638,4.6155640362759405,4.756814728073912
2023-01-15,3.4,18.2,15.2,2.4,18.4,100.93323045239656,0.017746858261658,114.73182,1.4816045409242156,2.954910279033736,2.785011242238338,1.2237754316221157,2.9652730660692823,0.017746858261658,4.6144592135987255,4.74259740501653
2023-01-22,4.4,23.0,16.2,2.8,19.6,100.82165550659236,0.0177437093106913,114.182575,1.6863989535702288,3.1780538303479458,2.8449093838194073,1.33500106673234,3.0252910757955354,0.0177437093106913,4.613353168938163,4.737798702392521
2023-01-29,5.0,15.4,17.0,2.6,20.2,100.71008056078816,0.0177405614770531,113.84372,1.791759469228055,2.797281334830153,2.8903717578961645,1.2809338454620642,3.054001181677967,0.0177405614770531,4.612245899588124,4.734826630689725
2023-02-05,5.8,11.0,17.8,2.8,18.4,100.59850561498398,0.017737414760055,113.85764,1.916922612182061,2.4849066497880004,2.9338568698359038,1.33500106673234,2.9652730660692823,0.017737414760055,4.611137402833477,4.734948896099271
