,GARCH_vol_l_SHOCK_Index,GARCH_vol_l_VOL_Base_Index,GARCH_vol_l_MDI_Index,GARCH_vol_l_LEARN_Index,GARCH_vol_l_ESCAPE_Index
2022-06-05,0.03554630907917207,0.8952577817555644,0.1629701440672973,0.088314897277899,0.1084092099206433
2022-06-12,0.03565190397803159,0.7603759480783162,0.14493107104571495,0.09644059546976119,0.09473958610457167
2022-06-19,0.03580803759844133,0.6734210860579661,0.15109737771876952,0.09918881334388008,0.09789520111582077
2022-06-26,0.03598664650409746,1.160963959904902,0.14573740488979792,0.08137013132657805,0.09240228354316933
2022-07-03,0.036170161265964985,0.9353123306978504,0.18405490372034497,0.10733556559031023,0.08639604310733752
2022-07-10,0.03634926075802542,0.7472428619450072,0.16622982924625504,0.1458074571052941,0.08233525449189992
2022-07-17,0.036518803526666456,0.7566041538461247,0.1474202339684329,0.1364261805169125,0.0879035547710938
2022-07-24,0.036676392103553626,0.72083368338728,0.1470891184153343,0.10218350451431128,0.08272519521672134
2022-07-31,0.03682113344024544,0.7321237460294882,0.1452928509305484,0.12051672569806421,0.08142006975012955
2022-08-07,0.03695303407249926,0.7233960458458719,0.15020491424831495,0.11106435149793624,0.0809837544037262
2022-08-14,0.03707258541591441,0.7275047753977495,0.18309559749553675,0.11276105398953377,0.1104099290908175
2022-08-21,0.03718053531614612,0.7250293270394664,0.15940347942272481,0.13872179165138807,0.09684950360944869
2022-08-28,0.037277745354896495,0.7263354795614557,0.14727310023701234,0.17577920492012816,0.09271261141221646
2022-09-04,0.037365109860190475,0.7255967195170914,0.15084560978622905,0.19396351703086795,0.10798591134325736
2022-09-11,0.03744350848776674,0.725999277219461,0.14654804198570517,0.14122261136959627,0.09467867683122975
2022-09-18,0.037513780428762834,0.725775508268789,0.15322648445710954,0.10536219604656843,0.09068873538970347
2022-09-25,0.03757671111843309,0.9844036945265933,0.16990758119381638,0.06622091527223467,0.08455469981431304
2022-10-02,0.03763302660972928,0.7363705459531453,0.1572714759142135,0.05949948426449819,0.07975600490234354
2022-10-09,0.03768339240796063,0.7345327109876013,0.1456543660134608,0.0974009966606601,0.07803652142446489
2022-10-16,0.03772841491203434,0.6528143493264673,0.16728814928780203,0.059220480938249144,0.08173489021668974
2022-10-23,0.037768644294897014,1.047673295059659,0.15004389704716165,0.16052548622673796,0.13031509369505728
2022-10-30,0.037804578125189565,0.9233234115221657,0.16777830311293027,0.1403792316167692,0.11731429373203006
2022-11-06,0.03783666530121342,0.7110149867021112,0.15089757691781672,0.1286024260123453,0.1167738504347595
2022-11-13,0.03786531004088124,0.6783262057640829,0.14553951877399832,0.1681998172283265,0.10064920266745749
2022-11-20,0.03789087577542518,0.6213709168825957,0.169899576402356,0.12482194263050518,0.11483014883353182
2022-11-27,0.03791368886021402,0.6061879664944217,0.1498058241642308,0.07623615189246802,0.2234141098631782
2022-12-04,0.08049100729494728,0.6319188659328251,0.16344028721230017,0.06842696530469568,0.18827559532147464
2022-12-11,0.07144554182467627,0.6122453393976509,0.14563971678199086,0.11336206459244519,0.15999570100558894
2022-12-18,0.047716455563311874,0.6576884054281106,0.14846305023149411,0.16792871595671965,0.1302560224825514
2022-12-25,0.0360695470597607,0.6620728973066735,0.1803708145358538,0.12083950658522187,0.11433140353285498
2023-01-01,0.026175246499642993,0.6256896625194772,0.1553752054492531,0.21433302917204483,0.12004058388263061
2023-01-08,0.07026599130459792,0.6061226237677672,0.14839210423701749,0.26857623042934625,0.13594046583568808
2023-01-15,0.11801650282256866,0.8414435964002865,0.18852854746753006,0.37152331804063937,0.13614268401506868
2023-01-22,0.20105213093041271,1.1733252332942141,0.22101955548265548,0.255354776519079,0.13341103413476493
2023-01-29,0.6430333984546875,0.892248386264348,0.1560276306453055,0.27199724474464104,0.17589817883799952
2023-02-05,0.5051617922802432,1.0785085598588353,0.15321384468947813,0.1863042814982913,0.23392452375552406
2023-02-12,0.36198346139220805,1.0153423165678992,0.14641592149873037,0.11513662233369841,0.19121138921759542
2023-02-19,0.2257191569730382,0.7297391608115604,0.14695533386015902,0.10914768365137818,0.15302679952767198
2023-02-26,0.18368479698075096,0.7461638253817598,0.19436854453547434,0.06620676732494457,0.13584640304010168
2023-03-05,0.13086224443264372,0.654017100498742,0.1457264171127682,0.10216862040258887,0.15257862473645997
2023-03-12,0.08356823852634158,0.6226668577091129,0.1489398364028023,0.10539584107622149,0.12502333556508344
2023-03-19,0.06188845396270217,0.6914107235838195,0.20262460154238304,0.07915607350521757,0.11501826732597793
2023-03-26,0.04718346915458638,0.6238884602907169,0.14673976353989698,0.050937574440163065,0.13078951540312803
2023-04-02,0.03969987913645279,0.6870365077441929,0.14504627455120642,0.0411881150962286,0.11790757466967544
2023-04-09,0.035342057616769326,0.6229391259365663,0.14467338297081636,0.03595641055235339,0.10715961842957991
2023-04-16,0.03324003161807516,0.6183048058328676,0.15347443260017807,0.09362659323015396,0.09468665011200221
2023-04-23,0.07443287763085848,0.6415151805791233,0.16920675965784102,0.07273739939422666,0.08999424726304092
2023-04-30,0.052735682476385486,0.642715846396022,0.15661188153048142,0.07026309682876032,0.09138271721551268
2023-05-07,0.05617547718499838,0.6593181752669629,0.15139050445546212,0.11523560606488126,0.08417661010955052
2023-05-14,0.05139254421185891,0.6391922532097677,0.14780070983080287,0.17667768505993414,0.09591163376562864
2023-05-21,0.053388979113409674,0.6094802210361704,0.1562178940127716,0.10944245178992185,0.08686515075745767
2023-05-28,0.09708564259173397,0.6042853050153849,0.17524359521656424,0.09789516974545001,0.0849116938046058
2023-06-04,0.06034202149979415,0.601234054414367,0.14646088264915258,0.07842430812663165,0.07972633650456808
2023-06-11,0.06113565773875991,0.6026892307392343,0.15604917505385532,0.09690453824289724,0.07670900969266589
2023-06-18,0.05259018387834619,0.6008866759095239,0.18402902734449153,0.06991017718577704,0.07599585200588627
2023-06-25,0.050353538237485666,0.8011308822911647,0.14529547079115707,0.11107972745516242,0.07732167359200347
2023-07-02,0.09463385659652777,0.6591042820047277,0.1471443790401744,0.13708962173939845,0.09274807580568364
2023-07-09,0.09154199610189064,1.0414858090677028,0.1458187603235385,0.15092430633799603,0.08509451861227013
2023-07-16,0.13722520714697847,0.8825633123905834,0.1471814508149872,0.10394465640784586,0.0798014671601044
2023-07-23,0.12557640789180818,1.0288629788861048,0.20931444579067943,0.13235890314669407,0.08439033503819511
2023-07-30,0.15917298902846344,0.7697957872624219,0.15708481241742583,0.17044778354535903,0.08214882435979137
2023-08-06,0.09735707776264418,0.6921770554492452,0.1580587833255488,0.11107253412818927,0.07797645098197006
2023-08-13,0.08944538410829335,0.6255276133368433,0.19694380059933395,0.10228196325323279,0.07603885917238871
2023-08-20,0.08178511043844047,1.1678472602766685,0.14575902414094538,0.08370508103313527,0.07528171832791165
2023-08-27,0.12374916907351527,1.0097557786539446,0.15837858522859452,0.1455364698371346,0.08989168036971341
2023-09-03,0.07636936002312092,0.750750117715439,0.2499371402046839,0.11815145597760827,0.08470909162517659
2023-09-10,0.06479827467965751,0.7639073938352445,0.1980914865338293,0.10070225168654683,0.08052860469698897
2023-09-17,0.058299566857567896,0.6552508777556174,0.14977303898453986,0.06991536565626266,0.07981556542384798
2023-09-24,0.047359193675791667,0.6492436013752481,0.15409465756519802,0.04434992812636966,0.07948650248465754
2023-10-01,0.03068153410557196,0.7388990546310257,0.14980721518148837,0.03015057701336783,0.07936922073676693
2023-10-08,0.025969431700934558,0.6705142474896504,0.14496253518586596,0.06226762160626803,0.07791508303058009
2023-10-15,0.022536532420007922,0.6221817019363156,0.15023183085397923,0.04802506587671328,0.08355774822247357
2023-10-22,0.04325022763289062,0.6101209725453225,0.14518495903775747,0.12036066914850072,0.08300057432254658
2023-10-29,0.03905337999689166,0.6171585299324283,0.15267267238549848,0.07794627926440888,0.07866385430950565
2023-11-05,0.02420746945424916,0.7504341858917225,0.15243472243656245,0.08107914664453578,0.08435431116794322
2023-11-12,0.058870997244204235,0.6583299480298309,0.1464741323266061,0.10170924974515021,0.08337785177175583
2023-11-19,0.036414334322858254,0.6813100601546951,0.14472264324820497,0.06885624455217225,0.12256482399390134
2023-11-26,0.03939687477239119,0.6220111857620325,0.14694957583551077,0.05221099236070347,0.1311280858700425
2023-12-03,0.0848191883075461,0.611252533885192,0.14489555552607147,0.03289168873463008,0.11227961487922078
2023-12-10,0.10784840597817218,0.6192840112526445,0.14516586235615025,0.07867224020125095,0.12101875555313754
2023-12-17,0.07501445309672405,0.7692660213696257,0.15408457368660353,0.06808049325106502,0.10453105342025497
2023-12-24,0.09894814370655262,0.6489026090922849,0.15197310490726243,0.0613232857003954,0.09386393912792174
2023-12-31,0.06227857719638659,0.6133196476760707,0.149776167629426,0.1359848287613251,0.0893577143973524
2024-01-07,0.05903867696160483,1.3235594732705898,0.14471549204725423,0.15327049950898855,0.09528668743028507
2024-01-14,0.049912685862258936,0.9252471164140966,0.1826230774456831,0.09403778740172991,0.11656817114744006
2024-01-21,0.04693033466327539,0.6995935165740044,0.17402800876308086,0.06354714479493292,0.1052020834350059
2024-01-28,0.08619786606074956,0.6321952429593743,0.1465324771127335,0.14624392625206759,0.11092155589257756
2024-02-04,0.11039038557442168,1.145814300131575,0.15140854462170278,0.3707091772268967,0.11273724891253467
2024-02-11,0.13311537189446157,1.006541953557794,0.2491941040284473,0.3246361988337764,0.15548558009495023
2024-02-18,0.1713769050422281,0.7489585252199987,0.17170570205821478,0.32477646538073207,0.1270644101583923
2024-02-25,0.13908838546845076,1.1717721898700233,0.18934908359197267,0.20074221853114638,0.18481355187570853
2024-03-03,0.12102913668463992,1.2891634321913192,0.1456826248853857,0.14758900727532256,0.18563521453959944
2024-03-10,0.10948820443050444,1.1182578359871231,0.14996577556620508,0.1672624709437159,0.15074006790814315
2024-03-17,0.08064051194411309,1.068674978908781,0.1560931616738985,0.10515227065197646,0.1309344694761093
2024-03-24,0.08770796595619444,1.1998002619372954,0.1671890255063094,0.12373219043745218,0.15757427508363311
2024-03-31,0.062120185287327156,0.850182332994191,0.15543586270809903,0.08309858109723128,0.12908265115411782
2024-04-07,0.05295326472721107,0.7528279701428989,0.14588845092433073,0.09063320318870767,0.13195063901449783
2024-04-14,0.04439634356199357,0.6731179313635413,0.14465619749209158,0.05685975342572589,0.11103579464311147
2024-04-21,0.03658603406743529,0.6221443789885486,0.146028816622527,0.09323901243241423,0.09725879640611107
2024-04-28,0.07036941451100741,0.6377343124448909,0.154390200995656,0.0883770627922053,0.13233622642579626
2024-05-05,0.11644334411252961,0.6153092466173953,0.15991177799171827,0.17366930490265492,0.127354879816137
2024-05-12,0.10551799728237884,0.6076537079379511,0.17916070085575722,0.20377963906916044,0.13853244076084256
2024-05-19,0.08508734589775827,0.6065682256330842,0.14994015531207971,0.14337286068021196,0.11961554531945534
2024-05-26,0.09728702025793781,0.6011502227775926,0.15596231515540782,0.10419980453179986,0.11895839229043681
2024-06-02,0.09394443542845674,0.6564799578265327,0.1499985392855935,0.10069916017893897,0.11100557530134963
2024-06-09,0.08728993314571427,0.6542735715394262,0.1547702364696624,0.08976934674935101,0.0974888725622825
2024-06-16,0.06716874884583726,0.6134951473535606,0.1628489010227442,0.14728660437128266,0.08787919583460602
2024-06-23,0.05349467749911508,0.6032185376064505,0.157909488315772,0.11169303757663224,0.10979241634430606
2024-06-30,0.045321332353390996,1.1437111316913933,0.159059291924705,0.15701886375094726,0.09685105446632326
2024-07-07,0.031961562302263866,0.9244622659989215,0.14901628092309246,0.10673534912734518,0.0882907982440349
2024-07-14,0.04883340704652447,0.7458244370660225,0.14825793809495508,0.07804993775474406,0.08181977364688424
2024-07-21,0.04345294320344185,0.8032205850671292,0.1542588996478782,0.1083590277892922,0.07883966550720337
2024-07-28,0.06424242375578922,0.6613184995254775,0.16185248518801193,0.12234025551023983,0.07605082025754932
2024-08-04,0.05455342375352509,0.6608312297282031,0.15834196890029217,0.08774578501737064,0.09119906655138003
2024-08-11,0.05134281745023081,1.043115493876516,0.14519254284722957,0.06400372717678265,0.0836498512993986
2024-08-18,0.05435101030144553,0.8972286031581599,0.15143138684962063,0.038630556508213926,0.07889260111888459
2024-08-25,0.05538611736505184,0.905214977189994,0.14885498608782957,0.06620233063132328,0.09926739920452542
