,GARCH_vol_l_SHOCK_Index,GARCH_vol_l_VOL_Base_Index,GARCH_vol_l_MDI_Index,GARCH_vol_l_LEARN_Index,GARCH_vol_l_ESCAPE_Index
2024-12-08,0.3499551645733225,0.283020829851969,0.2840887627943449,0.09832678889171409,0.16473908715235946
2024-12-15,0.25553207748034734,0.23881709263214532,0.19792709090946697,0.07239752327213432,0.12370465161498181
2024-12-22,0.2496734088756444,0.22386471878553194,0.2533262392270496,0.0857567147694677,0.11554779139208027
2024-12-29,0.24915287934028793,0.24710374735324753,0.3186590240643638,0.06402603715329876,0.1930611084367693
2025-01-05,0.1875145207219059,0.2400243009844553,0.2497363212495574,0.095521908406241,0.1619929347532613
2025-01-12,0.21989149371318364,0.21771327232987706,0.2253289727343467,0.08785735993800697,0.13888033791939544
2025-01-19,0.16351002938152223,0.20290921778704857,0.18153216801361519,0.08643237865103537,0.12281206536291274
2025-01-26,0.1816273971093783,0.18690566153085128,0.14540174813050774,0.1030954836395642,0.11135720229657015
2025-02-02,0.16469012976742362,0.1667022740166748,0.16499027444290282,0.08085550988674364,0.24612610928304635
2025-02-09,0.12463870290429843,0.1756732706415781,0.12125963102523735,0.06849500364507577,0.19104982091609654
2025-02-16,0.09769381648074643,0.1571690832530907,0.09832849168870039,0.0722255824134221,0.16108058971074474
2025-02-23,0.07952261660473808,0.14381647087914534,0.09643908185131636,0.050849598587699815,0.12186124347481686
2025-03-02,0.06976410384185461,0.16519746477875297,0.08009750702204699,0.09666583402385734,0.09671438540047772
2025-03-09,0.06705284747865245,0.165948827558923,0.07167612078216379,0.0857985228902128,0.07919649389253892
2025-03-16,0.06387029697700107,0.15170785785911978,0.07249248629754168,0.07229872163204479,0.07435607725654894
2025-03-23,0.06223060043451336,0.13861235176262343,0.07091987656878987,0.05757595762429556,0.06805589191730482
2025-03-30,0.06052497985272968,0.13052563964725675,0.0672211713364388,0.04613063440223366,0.06929464261629147
2025-04-06,0.07445577039462425,0.14742925683164715,0.06644543781780599,0.035286532219552996,0.07490792795715807
2025-04-13,0.07525336509699251,0.13479685701834543,0.07215486656806261,0.03589410815094415,0.06930570665693941
2025-04-20,0.0859074406139946,0.14772978233415468,0.08952761867754593,0.02663158846966509,0.08258832723599376
2025-04-27,0.08550750091851995,0.1418229865584998,0.08309303305859453,0.04092666000766774,0.08577892473823087
2025-05-04,0.07412452284199605,0.13030270736754038,0.0752871726640587,0.032304380322966245,0.0737803004393868
2025-05-11,0.08078765792106594,0.12354757185175325,0.08269859955921531,0.02810639369230514,0.06779011387046208
2025-05-18,0.07237088731749126,0.11726462532904539,0.12145403984452814,0.02810867382072652,0.06615940296816207
2025-05-25,0.086846783601521,0.11274185513094577,0.10234866713364436,0.046809298092671134,0.07587258864695025
2025-06-01,0.0732093174701181,0.13973859215571802,0.10186305041250174,0.11593114838365004,0.08217564707647457
2025-06-08,0.06482599929078704,0.1309833581537313,0.09741928637954039,0.17650279372616365,0.07285395739995106
2025-06-15,0.06398183089915445,0.12806370513608084,0.08975441776834632,0.13312778834876657,0.07866635246731055
2025-06-22,0.06571742339916739,0.12417454946101668,0.07820125954591965,0.14692350855231662,0.07072872603333952
2025-06-29,0.0604025082975388,0.12064503735021724,0.07012974054879796,0.1137811622868502,0.07364538776163229
2025-07-06,0.09710040451732421,0.12068476734662989,0.09754019546344934,0.11957389497876351,0.07744939205322618
2025-07-13,0.10318533452604689,0.1292653189680242,0.0907298578252247,0.1291905063814272,0.0853935159748984
2025-07-20,0.10618241296442359,0.14961725117911168,0.08063925127908321,0.1022080550831744,0.10336520935858866
2025-07-27,0.08892719216700201,0.19215497478384852,0.10004069036174293,0.11968116232122183,0.08981373297904788
2025-08-03,0.09980850415177757,0.16788786332402197,0.08304268939283324,0.1273517023973386,0.08729377392336589
2025-08-10,0.08578673043627559,0.16689113881760317,0.1208216023558194,0.08053894288392571,0.07806397915758928
2025-08-17,0.11966168014038303,0.15428821534194445,0.09359104474577513,0.14146084317148722,0.06815030203500268
2025-08-24,0.10088022554928572,0.1610840940410861,0.08017843761873408,0.1341036472231293,0.0653578424139746
2025-08-31,0.08906548889566655,0.14546503730066018,0.07181111809436767,0.10646994261716597,0.08693260792567659
